Input,Product,Quantity,Tags
Hattie Wells :___......_..___ School Supplies,Hattie Wells,Multiple,
2017-2018
"6'"", 7^ and 8""' Grade"
Halts Wells Middle Scholl expects students to come bclass on time and reedy to tsem. General
supplies should be brought to each clam far the exception of phyelcal education. Students will
"be provided with a student .....,m.........: book. Each et dent Yell be amiuned a hall locker and a"
PE locker each with bultin oomblnalon locks. The lit below I the recommended supplies for
the 2017-2018 school year.
General Simollea
"Paper, pens, pencils, highlighters, 3 -ring binder. 5 -Mb dividers"
Social Studies
A spiral notebook,spiral notebook,1,
A folder for mold studies,folder,1,
Highlighters,Highlighters,Multiple,
Colored pencils (8-12 are plenty),Colored pencils,Multiple,
Physical Education!
"Grey shins, black pants, sweatpants/sweatshirt, athletic shoes, soda, nonapray"
Athletic clothing may be purchased through physical education te and will be
for sale during the first week of school.
Students are expected to take physical education clothes home weekly to be washed.
Math
3 -subject spiral notebook,subject spiral notebook,3,
For home use:
• Math 6 and IM students should haw a eelent's° calculator that can do exponents and
"fraction operations (like the TI -30. TI -34, orTl30).",fraction operations,Multiple,
"• Algebra atudente slmuld have a graphing calculator at home (T1-03, TI -03+. TI -84, or TI -"
"84+),"
Science:
Divider teb for edance section,Divider,1,
Spiral notebook,Spiral notebook,1,
