Input,Product,Quantity,Tags
Fifth Grade Supplies List
2017-2018
0 1 _ non -battery operated pencil sharpener,non battery operated pencil sharpener,1,
0 1 — supply box or pencil pouch,pencil pouch,1,box
0 box of Colored pencils,Colored pencils,Multiple,box
0 1- glue stick,glue stick,1,
fft Headphones or earbuds,Headphones earbuds,Multiple,
o You can purchase some at Five Below for
Approximately $3.,Approximately,3,
Please label all of your child's supplies with their first and last name prior
bringing in.
Donations of the following would be greatly appreciated:
• Anti-bacteriia[ wipes to wipe down tables
• Tssues
