Input,Product,Quantity,Tags
••o(o Sprint
7:57 AM
creative-montessori.com
1 O : 97% MI
C
Creativity House (4th — 6th),Creativity House,1,
Supply List 2017-2018,2017,2018,
1 - par of sensors,par sensors,1,
4 - 12 pack Ticonderoga panda,Ticonderoga panda,4,pack
1 - 10 pack Crayola marker.,Crayola marker,1,pack
1 -. pack of E .pn marked,marked,1,pack
1 pack lined 3.5 iO4.. cards,lined cards,1,pack
2 - 3 pack of pnk WOW'S,WOW,2,pack
1 - 12 pack Crayon colored ponces,Crayon colored,1,pack
d. go. sucks,sucks,Multiple,
2 packs or loose leaf paler wide nand paper,pack loose leaf paler wide paper,2,packs
1 use BGB Rash drive on a lanyard,use Rash drive lanyard,1,
Orade ONLY: Semite rr..•.•... (NOT a graphing -.•..•.•...I•
-.: 1 610. gift card to Metier In lea of ' .an6M.. and feared,gift card lea and feared,1,
for your chi etcher. These It may to purchas on .n uawded Dade. These Items re
_ . to keep a clean and healthy work ------ _-_- _ - -- tar your student.
"IpOM "" - - - - 2 of each n the fosown p colors"
Due
Yellow
Green
Red
Purple
Foldr. - 1 (one) eq-pocket folder with prongs n each of 1M blowy colors,pocket folder,1,
Buie
Yellow
Green
Red
Purge,Purge,1,
Folder for Fnday folder,Folder,1,
"the _-. foldrs.""'"
In addrhon to classroom matinees...,classroom,1,
For Spanish class:
1 .qra notebook,notebook,1,
1 (OneI two -pocket 1010r
1 pack of 3.5 ride. cards,ride cards,1,pack
Thank you for your support!,Thank you,1,
FT] Fl] '�
