Input,Product,Quantity,Tags
••000 Verizon ^ 9:56 PM
1 * 56%
kingslocal.net,net,1,
For all classes:
"2 of 3 ,"
ouxeb ui umsues (total)
Ear buds/headphones,Ear buds headphones,Multiple,
By subiect:
Encore / Specials / Essentials :,Encore Specials Essentials,Multiple,
Art: Any color Folder and Extra Fine Black Sharpie marker.
"Band: Polo shirt for performances (8th Grade will also need 1"" Black 3 -ring binder)",Band Polo shirt,1,"1"",Black"
"Choir: pencil and a 3 ring folder, a polo shirt"
Health: any color folder with writing paper and a pencil.
Physical Education: a change of clothes is required.
Percussion: a 3 ring binder and a polo shirt
Strings: polo shirt
"French: Supplies: 3 ring binder and paper, pen/pencil, Folder and $16 workbook fee for students in all"
year French. Please make checks payable to KJH with the student's' full name on the memo line of the
check,check,1,
1
't
•
•
•
