Input,Product,Quantity,Tags
1 V • 1 11 11%.9 v ■ •
Alm v ■ v
:••■•••••••
•
•
•
•
•
a
•
•
•
•
•
•
•
•
•
•
1
•
•
•
•
•
•
•
•
•
•
•
•
•
•
•
•
•
•
•
•
•
•
•
Twistables or something similar are recommended
1
•••■••••••••••••••••••••••••••■•■•••••
The supplies below will be used for
several different subjects.,several different subjects,Multiple,
1 package (25 +) Heavy Duty page protectors,Heavy Duty page protectors,1,package
pencils* (a„ lot) Ticonderoga strongly recommended,pencils Ticonderoga strongly recommended,Multiple,
pencil top erasers*,pencil top erasers,Multiple,
1 package hi lighters,lighters,1,package
6+ E/mers glue sticks,glue sticks,6,
•
•
•
•
•
•
•
•
•
•
•
■
•
•
•
•
•
■
•
•
•
•
•
•
•
•
■
•
•
•
•
•
•
•
•
•
•
•
•
•
•
•
■
•
•
•
•
•
•
•
•
•
•
■
•
•
•
•
•
pencil sharpener,pencil sharpener,1,
1 package (8 or 12) colored pencils -,colored pencils,1,package
cloth/canvas pencil pouch with zipper & 3 holes
1 large Ziploc baggie,large Ziploc,1,
1 set of ear buds (to be kept in school),ear buds,1,set
2 - 2 pocket folders with 3 holes,pocket folders,2,
"1 - 2"" white binder",binder,1,"2"",white"
"iii 3 - 2"" binders - assorted colors if possible",iii binders assorted colors possible,Multiple,"2"""
"E All binders should be b -ring, heavy duty, with"
pockets,pockets,Multiple,
o 2 marble composition notebooks,marble composition notebooks,Multiple,
"o 5 notebooks*: single subject, wide ruled,",notebooks single subject wide ruled,Multiple,
assorted colors if possible,assorted colors possible,Multiple,
*** Please make sure notebooks are wire bound
and they and can in binders.
•••••••••
•
•
•
•
•
•
•
•
•
•
•
•
•
•
•
•
•
•
•
•
■
•
•
•
•
•
5
•
•
•
•
•
•
•
•
•
•
•
•
■
•
•
•
•
•
•
•
•
■
•
•
•
■
•
■
•
■
•
•
•
•
•
•
■
■
•
•
•
•
•
•
•
•
•
•
■
•
•
•
•
■
•
•
•
•
•
•
•
•
•
•
■
•
•
•
pi F
THE.
NEED,NEED,1,
THE
r
1
1
1
1
INNIS MEW ill,INNIS MEW ill,1,
No pia.:
No gla
shelve,shelve,1,
- OMNI,OMNI,Multiple,
-
Doi
al
thr
•
•
P
sub
ers
1''
