Input,Product,Quantity,Tags
THIRD GRADE
Number Item,Number Item,1,
}
24 Ms
yrrye
"2 ,Red Pencils",Red Pencils,2,
1 box 24 st. I ie
1
2 WAML 1-r_%nycVV.`P
tjA
4 Spit 4e ts-,Spit,4,
"1 pk . "" ut,uur i Pa er-'ase'"
"1 box ,.Cr641"
6
"P. ""F rla►r J Rradeatliffit IA./4) e-"
1 ---
4 Glooretteits
"1 i w C 2"""
"1 1 ""aF Ur` inter",inter,1,
1 --.•�
2
1 2-&44 Birtotar T --
1 set
"2 boxes 20nount NotT= K , c Tissues",Tissues,2,boxes
