Input,Product,Quantity,Tags
"Parents,work with you and your child this"
Dear Pa and to enhance,Dear and enhance,1,
Welcome to First Grade! 1 am eager school 1eS
� school year! In order to ensure a productive r child bring in the following supplies.
comingrequesting that you
"your child's learning, 1 am req � the first day of school. Next to the item, you"
in all supplies on
Please avoid sending
will find
nd the date to which it can be sent in to school.
• 2 Marble Notebooks (Thurs. Sept. 7) • 5 plastic (plain) folders (Thurs. Sept. 7) . Sept. 7),Marble Notebooks plastic plain folders Sept,2,
• 2 larae packaaeS_ of sharpened pencils (Thurs,sharpened pencils,2,
• 1 large bottle of glue (Fri. Sept. 8),large glue,1,bottle
• 3 large glue sticks (Fri. Sept. 8),large glue sticks,3,
• 1 box of crayons (24 count) (Thurs. Sept. 7) Sept. 8),crayons Sept,1,box
• 1 box of Oil pastels (28 count recommended) (Fri. P,Oil pastels recommended,1,box
• 1 box of colored pencils (Mon. Sept. 11),colored pencils,1,box
• 1 pack of construction paper (not attached in a booklet) (Fri. Sept. 8),construction paper not attached booklet,1,pack
• 1 box of tissues (Thurs. Sept. 7),tissues,1,box
• 1 containers of baby wipes (Fri. Sept. 8),baby wipes,1,containers
• 1 roll of paper towels (Mon. Sept. 11),paper towels,1,roll
"• 1 pack of disinfectant wipes (Lysol, Clorox, etc) (boys only) (Mon. Sept. 11)",disinfectant wipes Lysol Clorox etc boys only,1,pack
• 1 watercolor paint set (16 or 24 ct. recommended) (Tues. Sept. 12),water color paint recommended,1,set
• 1 large pack of dry erase markers (Tues. Sept. 12),large dry erase markers,1,pack
• 1 box of Ziploc bags (gallon) Girls only) (Tues. Sept. 12),Ziploc bags gallon Girls only,1,box
• 1 pack of pipe cleaners (Tues. Sept. 12.),pipe cleaners,1,pack
• 1 black sharpie (Tues. Sept. 12),sharpie,1,black
• 1 scissor (Thurs. Sept. 7),scissor,1,
• 1 pencil sharpener (Thurs. Sept. 7),pencil sharpener,1,
• 1 big eraser (Thurs. Sept. 7),big eraser,1,
• 1 soft pencil case with pencils and erasers (this should be brought to school,soft pencil case,1,
daily) (Thurs. Sept. 7)
"In addition to the above supplies, we also need white printer paper. if you would"
"Tike to donate one package of white printer paper to our class, it would be greatly"
appreciated,appreciated,1,
Please Zabel all of your child's supplies.
Thank you for your cooperation. 1 am looking forward to an exciting school year!
"Sincerely,"
Your First Grade Teacher,Your Teacher,1,
