Input,Product,Quantity,Tags
eicuiator to use ror toire,use,1,
c:iild tTrouglot t : . SCTic
"3-ri:ig Birder (2""-3"")",Birder,3,"2"""
Div'ders,Div,1,
Loose-Le Pa.per
PaDe:
Ca�r� cos' :.'o:-► i\oteDoo (,cos,1,
?ocet Fo (6)
#2 Pe zrd erasers,erasers,2,
"Peas (BIac, B and Red In'c)",Peas,Multiple,Red
Hg1igLters (2)
Rfer ( in inc and cent
Co: ELpa ss
.2 box o'co1ori:ig
"Gy:ci sho tee-s:L'r;, gy ""a s�..' ; s",tee,1,
a 41
