Input,Product,Quantity,Tags
••000 VNizon f Y:35 PM as • 30%c_ 0
"August 27, 2017, 9:35 PM"
Red plastic folder,plastic folder,1,Red
Red plastic spiral notebook,plastic spiral notebook,1,Red
Purple plastic folder,plastic folder,1,Purple
Purple plastic spiral notebook,plastic spiral notebook,1,Purple
Green plastic folder,plastic folder,1,Green
Green spiral notebook,spiral notebook,1,Green
Blue plastic folder,plastic folder,1,Blue
Blue plastic notebook,plastic notebook,1,Blue
Yellow plastic folder,plastic folder,1,Yellow
Yellow spiral notebook,spiral notebook,1,Yellow
Orange plastic folder,plastic folder,1,Orange
Orange spiral notebook,spiral notebook,1,Orange
Pink plastic folder,plastic folder,1,Pink
Pink spiral notebook,spiral notebook,1,Pink
Pencil bag,Pencil bag,1,
Mechanical pencils,Mechanical pencils,Multiple,
Expo marker,Expo marker,1,
Big sticky notes,Big sticky notes,Multiple,
Small sticky notes,Small sticky notes,Multiple,
