Input,Product,Quantity,Tags
iPod
Pickup today,Pickup today,1,
"Natick, VA"
12:28 PM
1 ITEM,ITEM,1,
Texas,Texas,1,
Instruments TI...,Instruments,Multiple,
S89.99
tiro nn
".�, 1 1 V. V V"
Qty : 1 Remove
Coupons & Rewards Summary,Coupons Rewards Summary,Multiple,
' IlL 11'f
S119.99
Add coupon or rewards # Add +
Subtotal $89.99,Subtotal,99,
Shipping Free
Pre -Tax Subtotal S89.99,Tax Subtotal,99,
1
