Input,Product,Quantity,Tags
3ackpac wheels),wheels,3ackpac,
".. Dott a o"" iquid sc ioo ue"
2 3oxes o 24 Cenci s
:. pox o 24 crayons,pox crayons,Multiple,
Sox o': 8 was lab e markers OR
"C. Sox o"" 24 co orec penci s"
5 spiry note goo s,spiry note goo,5,
1 co«i osil:ion note goo (,ion note goo,1,
"3 two -pocket: ""o c ers",two pocket,3,
1 Cenci  ;No
1 pair o' scissors,scissors,1,pair
penCi
poxes,poxes,Multiple,
1 sac ca; e of red ink yens
. r
•
.
6
s
