Input,Product,Quantity,Tags
Required Items: Charlie,Required Charlie,Multiple,
Spiral Memo Book College Rule 1 -Hold Punched Topbound Assorted 60ct 3x5,Spiral Memo Book College Rule Hold Punched Assorted,60ct,3x5
P
"5 -Pack 2 -Poet Folder Paper w/Clasp (RO,BL.YL,GN,PU)",Pack Poet Folder Clasp,5,
1
w �8
"Elmer's Large Glue Stick Washable Purple, Dries Clear (EACH)"
r
A
"Scotch Magic Tape in Plastic Dispenser .75""x300""",Scotch Magic Tape Plastic Dispenser,1,"75"""
MIME,MIME,1,
Sealable Freezer Storage Bags Gallon,Freezer Storage Bags,Multiple,Gallon
1
•
1
Hand Sanitizer w/Pump 8oz,Hand Pump,8oz,
Kleenex Facial Tissue Medium Box
1;10 2
"Mead Composition Book Wide Rule Assorted (RD,BL,GN,PU) 100ct",Mead Composition Book Wide Rule Assorted,100ct,
447 F
2
Mead Composition Book (Wide Rule) Black Marble 100ct 9.75x7.5,Mead Composition Book Marble,5,"75x7,Black"
1
Construction Paper Assorted 50ct 12x18,Construction Paper Assorted,8,12x1
I
Index Cards Ruled White 100ct 3x5,Index Cards Ruled,100ct,"3x5,White"
Copy Paper White Ream/500ct Letter/8 5x11,Copy Paper Ream Letter,1,"5x1,White"
5
Setf Stick Notes Yellow 100ct 3x3,Stick Notes,100ct,"3x3,Yellow"
Fi 5
Dixon Ticonderoga Penal #2 Yellow Sharpened 12ct,Dixon Ticonderoga Penal Sharpened,12ct,Yellow
",'•.' 2"
PaperMate Pink Peed Latex -Free Eraser (EACH)
0•
