Input,Product,Quantity,Tags
"• ',l►ti,tl N►►t►.I►►►►►k t Yellow I.'11 ( I (1)"
"• '.l►ii,tl N►►teI►►►►)I. eon 1.'1) ( 1 (1)",eon,1,
"• Pen( tl Pon( It /iltpete41 11e,tvy w/c II on , `we 1 I r 1 xtc'►1 r MI-,ir"
"a , ,otteal 8. x'1./'► ("
"• Pen( 11 It.' Yellow Wood( a.,e polled 12 (1 NO i 1 1 is o►lcle►M);,t ('1)"
"• Rttlet I'la ,ttc lt,trtcl,trcl/Mettic Ilitt);hirter Sl1,rller Re.,i1,t,trlt w/f ioie', 1►.rrt',i),trerrt tot!",tot,1,
"• 1 i',k,it ttrclent Pointed 1"" (1)"
"• E Lugo Glue St is k VVv hahIe Put ple, Dries Clear (f ACM (4)",Glue Set Put Dries Clear ACM,Multiple,St
• Cr ayola hill Length Color ed Pencils Pr 0 -Sharpened 12 ct (1),hill Length Color Pencils Pair Sharpened,2,ct
"• Kleenex F n i,il Tissue Medium Box (2)",Kleenex Tissue Medium,Multiple,Box
• f .pet Towel Roll (1),pet Towel,1,Roll
• Di'.intecting Wipes Pop -Up Canister Bleach Free (rise for surfaces) (2)
"• He,niphones Midsi/e (1)"
• Index ( ai cis Ruled White 1 OOct 3x5 (1)
L--
11
1
I �
•
.L.LLJAm
