Input,Product,Quantity,Tags
.oranger Elementary School
School Supply List 2017-18,2017,18,
$15.00 Supply Fee
2
6
1
2
2
2
1
1
2
1
1
'ALE,ALE,1,
LORANGER
","
LORANGER ELEMENTARY SCHOOL
2017-18 SUPPLY LIST
FIRST GRADE
Boxes of 24 count Crayola crayons,Crayola crayons,Multiple,Boxes
Elmer's Glue Sticks,Elmer Glue Sticks,Multiple,
4 count box of Expo Dry Erase Markers,Expo Dry Erase Markers,4,box
Pocket Folders with Prongs — Yellow and 1 Blue,Pocket Folders,1,"Yellow,Blue"
Ticonderoga 24 count #2 Pencils,Ticonderoga Pencils,Multiple,
Hardcover Marble Composition notebooks,Hardcover Marble Composition notebooks,Multiple,
School Box
Wide Ruled Loose Leaf Paper,Wide Ruled Loose Leaf Paper,1,
Boxes of Tissue,Tissue,1,Boxes
Box of Gallon Ziploc,Ziploc,1,"Box,Gallon"
Pack of Baby Wipes,Baby Wipes,Multiple,Pack
Personal Items
"1 Backpack labeled with child's name (regular size, no wheels)",Backpack labeled,1,
