Input,Product,Quantity,Tags
Qty Description,Qty Description,1,
"1 Pk ! aminating Flim, Adheer, Heavyweight, Clear, 9x12, 2/pk",Pack Heavyweight Clear,1,"9x1,Pk"
"2 Dz Pencils, #2, Oriole, Sharpened, Latex Frcc, Dz.",Pencils Oriole Sharpened Latex Dozen,2Dozen,
"2 Bx Crayons, Crayola, Tuck Box, 24/Box",Box Crayons Crayola Tuck Box Box,2,Bx
"16 Ea Glue Stick, Washable, .74 oz.",Glue Stick Washable ounce,16,Ea
"2 Bx Facial Tissue, 'Scotties', Hypo -Allergenic, 200 Ct.",Box Facial Tissue Scotties Hypo Allergenic 00,2,Bx
"2 Ea Eraser, Pink, Large, Latex Fr",Eraser Pink Large Latex,2,Ea
"8 Ea Marker, Dry Erase, Chisel Tip, Low Odor, Black",Marker Dry Erase Chisel Tip Low Odor,8,"Ea,Black"
"1 Pr Scissors, 'For Kids', 5"", Blunt Tip, Latex Frrc, Asst.",Pair Scissors For Kids Blunt Tip Latex Asst,1,"5"""
"1 Ea Pencil Box, Plastic, 8.25"" x 5.25"" x 2"", Asst.",Pencil Box Plastic Asst,1,"25"",Ea"
"1 Pk Notebooks, Spiral, 2Pk, WR, 70Ct, Blue/Red",Pack Notebooks Spiral Blue Red,1,Pk
"2 Ea Handwriting Comp Book, Primary, Marble Cvr, 100 Sht Blue",Handwriting Comp Book Primary Marble 100,2,"Ea,Blue"
"1 Pk Folders, Poly, 2 Pkt/Prong, 4Pk, Be/Rd/Gn/Yw"
"2 St Markers, Washable, Classic Colors, Wide Tip, 8/Set",Set Markers Washable Classic Colors Wide Tip Set,2,St
"2 Ea ORM-D-Hand Sanitizer, Antibacterial, Gel, Flip Top, 8 oz.",Hand Sanitizer Antibacterial Gel Flip Top ounce,2,Ea
"1 Ea Ruler, 12"", Plastic, Inch & Cm, Center Holes, Asst.",Ruler Plastic Inch Center Holes Asst,1,"12"",Ea"
"2 Ea Highlighter, Chisel Tip, Yellow, w/Pkt Clip",Highlighter Chisel Tip Yellow,2,Ea
"1 Ea Sharpener, Pencil & Crayon, Dbl Barrel, Canister",Sharpener Pencil Crayon Dbl Barrel,1,"Ea,Canister"
"2 Pk Construction Paper, 9"" x 12"", 50/Pk, Asst.",Pack Construction Paper Asst,2,"9"",Pk"
"1 Pk BULK Construction Paper, 12"" x 18"", 50/Pk, Asst",Pack BULK Construction Paper Asst,1,"12"",Pk"
"1 Pk Copy Paper, 20 Ib, 8.5"" x 11"", 100/Pk, Asst. Pastels",Pack Copy Paper 00 Asst Pastels,1,"5"",Pk"
"1 Pk Copy Paper, 20 Ib, 8.5"" x 11"", 80/Pk, Asst. Brights",Pack Copy Paper Asst Brights,1,"5"",Pk"
"2 Bx Storage Bags, Economy Zip, Gallon, 15 Ct.",Box Storage Bags Economy Zip Gallon,2,Bx
"2 Bx Storage Bags, Economy Zip, Quart, 25 Ct.",Box Storage Bags Economy Zip Quart,2,Bx
"1 Pk Index Cards, 3"" x 5"", Ruled, 100/Pk, White",Pack Index Cards Ruled 00,1,"3"",Pk,White"
"1 Ea Wipes, Disinfect, Bleach-frcc, Fresh Scent, 35ct",Wipes Disinfect Bleach Fresh Scent,1,Ea
"1 Ea Play -Doh, 4 oz. Can, Assorted Colors, Each",Play ounce Can Assorted Colors,1,Ea
• . • •• ■II - 1 - _.Am. -w
"fnr calf,",calf,1,
