Input,Product,Quantity,Tags
Kit Includes
1 Pk
2 Ea
3 Fa
7 Fa
1 Pk
1 Ea
1 Fa
1 Ea
1 Fa
1 Fa
3 Dz
1 St
1 Bx
1 Pr
6 Fa
4 Fa
1 St
1 Fa
8 Pd
1 St
1 Ea
Product Description,Product Description,1,
"Filler Paper, Wide Rule, 10.5"" x 8"", 120/Pk",Filler Paper Wide Rule 120,1,"5"""
"Comp Book, 1/2"", Primary Journal, Marble Cvr, Bik, 100 Sht",Comp Book Primary Journal Marble 100,Multiple,"2"""
"Handwriting Comp Book, 3/4"", Wht, SW, 24 Sht,Gr 2,Ble Cvr"
"Composition Book, Marble Cover, WR, 100 Shccts, BLK",Composition Book Marble Cover 100,1,
"Folders, 2 Pocket, 2Pk, Be/Rd"
"Folder, 2 Pocket, 14 Pt., Yellow",Folder Pocket,1,Yellow
"Folder, Poly, 2 Pocket, 3 Hole, Grccn",Folder Pocket Hole,1,
"Folder, Poly, 2 Pocket, 3 Hole, Purple",Folder Pocket Hole,1,Purple
"Folder, Poly, 2 Pocket, 3 Hole, Orange",Folder Pocket Hole,1,Orange
"Folder, Poly, 2 Pocket w/Front View Cover, Asst."
"Pencils, #2, Oriole, Sharpened, Latex Frcc, Dz.",Pencils Oriole Sharpened Latex Dozen,Multiple,
"Markers, Washable, Classic Colors, Wide Tip, 8/Set",Markers Washable Classic Colors Wide Tip Set,Multiple,
"Crayons, Crayola, Tuck Box, 24/Box"
"Scissors 'For Kids', 5"", Blunt Tip, Latex Fr:, Asst."
'
"Glue Stick, Washable, Purple, Dries Clear, .77 oz. .",Glue Stick Washable Purple Dries Clear ounce,1,
"Erase, Chise Tip, Low Odor, Black"
"Marker, Dry ��",Marker Dry,1,
"Colored, 7 , Sh 12/Set",Colored Set,1,
"Pencils, 10""x 6""� Asst."
"• C Fabric, 3 -Hole w/Grommets,",Fabric Grommets,Multiple,
"Pencil __ Se ellow, 100 ShtJPd",Pencil 100,1,
"� 3 x 3"", Lined, Y",Lined,3,"3"""
Post It' Not 8 Colors w�
"• Watercolor, Washabl bets",Watercolor bets,Multiple,
Paint nt Set W �� S & Student ID �',Paint,1,Set
"Free ""Money From Home Envelope"
ImP Parent Notes:,Parent Notes,Multiple,
s p padres,padres,Multiple,
Notas Impo�a'�
Brand Name,Brand Name,1,
Staples,Staples,Multiple,
Mead,Mead,1,
Pacon
Staples,Staples,Multiple,
SchoolKidz
SchoolKidz
C-Une
C-Une
C-Une
Bazic
Dixon,Dixon,1,
Crayola,Crayola,1,
Crayola,Crayola,1,
Fiskars
Elmer's,Elmer,1,
Staples,Staples,Multiple,
Crayola,Crayola,1,
SchooW Z
31
Cralda
toms Items,toms,Multiple,
