Input,Product,Quantity,Tags
`Class use,Class use,1,
Third Grade
"Ear' uc s/; :ear ., )' -"
Marcers (8 or 10 3ac:c
ue Stir; tis (4 or more:,Stir tis,1,
'enci .s (#2 No iiee anica }
"Mare com,?osition note 'Soo. i 4",Mare note,4,
".?oc et :?o„c,ers (3j"
Dry .rase ar:cer,Dry,1,
1 1/2 incki e.ear view Diner,ear view Diner,1,
Scissors,Scissors,Multiple,
3 3ae:cs of :)ost it notes (3x3l�,notes,3,3x3
".,arge i'DDer., ened. otc"
Crayons 1:2z.- ac:,Crayons,Multiple,
"1 ?ae< of corn )user ,)a,)er (gir.s j�",corn user,1,
1 ?ac:: o1 note'aoo: paper r. ao s'�,note paper,1,
lar
Crayoi
. ue
Yeo'
..t
'dote a,dote,1,
Mar a.,Mar,1,
:'o�lfe
Scisso
Ye
3x5 in
2 Sox
. 30X
1 30X
