Susie D,Susie,1
klndergartfrn
5 boxes of Crayola crayons ct.tf,Crayola crayons,5
Vg glue sticks,glue sticks,Multiple
1 pack of Dry Erase Markers (4 or 6 a.),Dry Erase Markers,1
1 box of Crayola markers (8 ct.),Crayola markers,1
"t, of Pink Pearl Erasers",Pearl Erasers,Multiple
packs of 12 ct. wood pencils +;no decorative penc,wood pencils,Multiple
2 bottles of Elmer's Glue,Elmer Glue,2
O. pair of scissors,scissors,Multiple
1 package of paper plates,paper plates,1
1 re of paper towels,paper towels,1
1 bottle of hand soap,hand soap,1
1 bottle of hand sanitizer,hand sanitizer,1
1 box of gallon size Ziploc bags,gallon size Ziploc bags,1
1 box of quart size Ziploc bags,quart size Ziploc bags,1
1 package of brown lunch bags,lunch bags,1
2 boxes of Kleenex tissue,Kleenex tissue,2
1 bundle of yarn,yarn,1
