Mlnneola Elementary Charter School,Charter,1
3'a Grade
"5 3 -prong folders: purple, red, green, black,",prong folders purple red green black,5
"1 2"" binder",binder,1
2 spiral notebooks: purple & green (Reading,spiral notebooks purple,2
1 pack of crayons or colored pencils,pack crayons colored pencils,1
+Math)
2 packs of pencils,pack pencils,2
2 packs of dry erase EXPO markers- 1 pack nfthln markers,pack dry erase EXPO markers pack markers,2
1 pack of erasers,pack erasers,1
2 glue sticks,glue sticks,2
2 packs of paper,pack paper,2
1 scissor,scissor,1
1 pack of highlighters,pack highlighters,1
1 pencil box or pencil case,pencil pencil case,1
1 box of tissues,tissues,1
1 8oz bottle of hand sanitizer,hand sanitizer,1
