?ac (ages of note : paper 3
ac {ages o1. #2 :'enci .s,ages,Multiple
Glue Stic2,Glue,1
"Co�'.orec, Penci s 2"
Marb'.ed composition book 4,composition book,4
Boon{ covers (Jumbo size) 8,Boon covers,8
Homework folder (NOT red) 2,Homework folder,2
Binder ( 2 1 -inch or 1 lge) w/pockets 1 (or 2),Binder inch,1
Dividers for binders 2-4 pkgs,Dividers,Multiple
Ream of computer paper 2,Ream computer paper,2
Graph paper 2,Graph paper,2
p
Locker shelf 2,Locker shelf,2
