Bask School Supply L1r* for Pra-Kind.glion,Bask,1
▪ Backpack or School Bag,Backpack Bag,1
▪ 1 Box Kleenex,Kleenex,1
O 1 Pair Blunt Scissors,Blunt Scissors,Multiple
▪ 4 Gkie Sticks,Sticks,4
El 1 Bottle Elmer 's Diu',Elmer,1
▪ 1 Multi -pack of Play -Doh,Multi pack Play,1
▪ 1 Package Jumbo Crayola Crayons,Jumbo Crayola Crayons,1
El 1 Crayola W.tsrc -,Crayola,1
El 1 Package Crayola 1Nashable Markin',Crayola,1
▪ A *2 Pencils,Pencils,Multiple
▪ Anti -Bacterial Soap,Anti Bacterial Soap,1
0 1 Box Ziploc Bags- Gallon Sian,Box Ziploc Bags,1
we. This ee .ewes - . _ _ .w♦1p het nee .eeiglicol swig 41.
For moo aeeecw _ ` eeae = - conasct yaw ctwerr w..:...
