I Third Grade
1 Pak of Hea.q:
"5 Spiral :"" ' ' (1MDE RULED - 70 pages)",Spiral,5
4 Two Pocket Folders,Two Pocket Folders,4
1111 inch) Binder,Binder,1
1 CaloriglAdHvly Book,Book,1
24 Sharpened 42 Pen (Dixon Ticoderoga (brand),Sharpened Pen Dixon,24
1 Pack of Creyola Crayons (24 Count),Pack Crayons,1
"1 Pack of Coayda W^^k^""'^ Markers (10 Cant)",Pack Markers,1
1 Pack of Cryola Colored Penc (24 Coots),Pack Colored,1
1 Pak of Scbsars (Fiala( Rood 11p)
14 oz Bode oL Einer s Glue,Bode Glue,14
2 Ekner's Glue dicks,Glue dicks,2
3 Large Boxes of 10eenee,Large,3
1 Rol of Paper Towels,Paper Towels,1
1 Large Fabric2Ippw,Large,1
1 Regular Sized Ptslk Ad — (',Regular Sized,1
2 Pink Erasers,Pink Erasers,2
1 Pend S:.m wih Cover 1,Pend Cover,1
1Ruler 1!II 1
r1
2 Red Pens q [,Red Pens,2
2 Large Packs d WEE RULED L,Large WEE RULED,2
Paper,Paper,1
"1 Pack of Expo Brand Assorted C Sore' L 4,",Pack Expo Brand Assorted Sore,1
2 Pads of Index Cards (3 S4 x 5 incises 1 l' . i 1` )i,Pads Index Cards,2
2 Packs of Post its,Post its,2
"E;� s 1 �` r;4�,�."
"Irl.t,� :,"
G ifs Gahm Sized 2lpktc Baggies,ifs Sized Baggies,Multiple
'Boys- Dear Sized Z pk c Baggier,Boys Dear Sized Baggier,Multiple
"k M 111 , ' -4Ih von ::.' s imtne S"
