Floyd Central High Schoc
Freshman Academy,Freshman Academy,1
"Math, Science, Social Studies,",Science Social Studies,Multiple
Freshman Academy Supply List:,Freshman Academy,1
1 pack of earbuds/headphones (back-up pair is suggested but not required),pack earbuds headphones,1
"1 3 -ring -binder (size, color -personal preference)",ring binder,1
2 packs of loose leaf paper (college -ruled suggested),pack loose leaf paper,2
2 packs of pens or pencils,pack pens pencils,2
1 pack of tabs (student will need 7 tab dividers),pack tabs,1
1 pack of colored pencils,pack colored pencils,1
1 pack of graph paper,pack graph paper,1
"Optional:1 pack of notecards (size -personal preference), 1 pack highlighters",Optional pack pack highlighters,Multiple
