Grad,Grad,1
"3aCkDaC ,No ghee sir",sir,1
1
box o' crayons,crayons,Multiple
"7',ue sticks",sticks,7
5 +r red o�� b
ue
pocket '.o des r,pocket,1
3
"reef, Oran",reef Oran,1
"acks o"" EVO d"
1 parof b unit ti) chi d scissors,chi scissors,Multiple
2 reams of copy -,reams copy,2
324-1?acks # 2 penci -s
", �"
1 pack o ' index cards,pack index cards,1
2 inch binder with a c ea,inch binder,2
pocket,pocket,1
spiral notebooks i w + a met
2 packs of Loose ea; payer i;wide,pack Loose payer wide,2
ruledl
1 bottle of hand sanitizer,hand sanitizer,1
1 pack of baby wipes,pack baby wipes,1
1 pair of headphones,headphones,1
1 box of tissues,tissues,1
a
Boys only:
Q 1 box of quart size Ziploc bags,quart size Ziploc bags,1
Girls only:
1 box of gallon size Ziploc bags,box size Ziploc bags,1
erase r,erase,1
front,front,1
