7. Graj! List
band comrpoeMon notebook — �—,band notebook,1
Math
ear birds,ear birds,Multiple
pens end
3 er S-eoteect sprat EXCLUSIVELY Ow meth),sprat EXCLUSIVELY,3
matt section r a 3 -ring balder (binder maybe shared with Ober
'b sharpened pencils,sharpened pencils,Multiple
ecientit}c rou.. for home use
Poet -Its,Poet Its,1
3 Expo,Expo,3
Marking pens (not black) blight colors,Marking pens blight colors,Multiple
Binder web some leer paper and
pampas,pampas,1
one subiecr
graph paper,graph paper,Multiple
Socal Studies Secbwr In a bnder ru• So yl Studies,Studies Studies,Multiple
Cm _u95
M::st swplles will be provikce Nos a -id :.
"S ,..... Pokier",Pokier,1
ELA 1113 r iu brr_ar wrtl• 3 sector. Iao �.. :. .,1113 brr sector,1
"Loo:.c.:c,•.' paper rc:»Ilge mow",paper mow,1
"121 61a tr+c G.,.. .nl:.rl 134:ems mil s;Intl bclurdl",134 ems mil,121
Far_. 134.x. Slack aid kid': I Irail.hlrs
Post its {:Ix31,Post its,1
"1;',1 Ten p'1cMit I:,Orr •;nor. r-`P:IS :c :to Irevo Ina punr.rcc:",Ten Orr nor Ina,1
Fm:a. 1 -parr rrrrlyd.
Far hr
"H ,hr prl, rs"
midi• w rave A o.:1,midi rave,1
