OWD GRAD,GRAD,1
7 marble composktion no4ebooks,marble,7
6 pk9s. No. 2 pencils,pencils,6
4 boxes crayons (24 4),crayons,4
12 flue slicks,flue slicks,12
1 full sired backpack - t PfMEEIS,full sired backpack,1
4 hihIi9h+ers
2 pair scissors,scissors,2
*2 LARGE zippered pouches No plos3fc bax.$),LARGE zippered pouches,2
*3 Jas4j fwo pocke+ folders wi}h brads or clips,folders brads clips,3
2 pink rccFan9ular erasers,erasers,2
6 Jc'w odor dry erase markers (bread 1ip),odor dry erase markers,6
1 pk9. wide ruled nokbook paper,wide ruled paper,1
"1 ruder, inches and ceniime}ers",ruder inches,1
1 pack of 25 shoe} pro4ec4ors,pack shoe,1
1 p0ck04e sticky noks,sticky,1
'Headphones (tt EMMJDS),Headphones,Multiple
WiEngi
0uar4/san4wid'i resealable ba9s
Tissues,Tissues,Multiple
