< GED,GED,1
• One unruled notebook.,One unruled notebook,1
i.e. Unru es notebook frQ,notebook,1
Mir lag 'g,Mir lag,1
• One two -pocket plastic,One two pocket plastic,1
folder.,folder,1
• Two boxes of tissues,Two tissues,Multiple
• One roll of paper towel,One roll paper towel,1
• Two jumbo size Glue sticks,Two jumbo size Glue sticks,1
• One roll of Scotch blue,One roll Scotch,1
painters tape
• One box of Ziplock bags,One Ziplock bags,Multiple
• One pack of Crayola,One pack Crayola,1
Washable Markers,Washable Markers,Multiple
• One pack of 3 inches X 3
inches Post -It Notes,inches Post Notes,Multiple
•
