rade
of #2 pencils,pencils,Multiple
thanical pencils),pencils,Multiple
111 pencil bag,pencil bag,111
:s of Crayola,Crayola,1
5
:k of colored,colored,1
s
lue sticks,sticks,Multiple
it of scissors,scissors,Multiple
astic pocket,pocket,1
rs with prongs
acks of notebook,notebook,1
ar (wide ruled)
ookbag or tote bag,tote bag,1
iighlighters
narbled cover,cover,1
(position notebooks,position notebooks,Multiple
spiral notebook),spiral notebook,1
ak of 8 divider,divider,1
",ebook tabs",tabs,Multiple
"—1"" thrcc ring",ring,1
irdback binder,binder,1
boxes of tissues,tissues,Multiple
box of baby wipes,baby wipes,Multiple
I box of disinfectant,disinfectant,1
ripes,ripes,Multiple
1 box of gallon size,box size,1
:ip-loc bags (boys),bags,Multiple
'1 box of sandwich size,sandwich size,1
tip-loc bags (girls),tip bags,Multiple
*1 set of computer,computer,1
headphonesiearbuds
* Expo dry erase,Expo dry erase,1
markers,markers,Multiple
*1 box of snack size zip-,snack size zip,1
loc bags boys & girls
'(ease note that individual teachers may/
sticks,sticks,Multiple
*5 pks of wide ruled,wide ruled,5
notebook paper (no,paper,1
college ruled),college ruled,1
*10 pks of #2 pencils,pencils,10
(no mechanical pencils,mechanical pencils,Multiple
*10 highlighters,highlighters,10
*4 plastic pocket,plastic pocket,4
folders with prongs,folders,Multiple
*1 clip board,clip board,1
*1 box of gallon size,box size,1
zip-loc bags — boys,zip bags boys,Multiple
* 1 box of quart size,quart size,1
zip-Ioc bags — girls,zip bags girls,Multiple
*1 set of computer,computer,1
earbuds,earbuds,Multiple
*1 pair of scissors,scissors,1
*1 pk of crayons,crayons,1
*2 pks of washable,washable,2
slim markers,slim markers,Multiple
*1 box snack size zip,snack size zip,1
loc bags,bags,Multiple
*1 box sandwich size,sandwich size,1
zip-loc bags,zip bags,Multiple
*1 bottle Elmer's,Elmer,1
school glue,glue,1
*2 pks color pencils,color pencils,2
*2 pks index cards,index cards,2
41
Fifth Grade
*6 composition bo,composition,6
(black marble COVE,black marble COVE,1
no spiral),spiral,1
* One -- 2 inch,One inch,1
hardback binder,hardback binder,1
*5 boxes of tissues,tissues,5
*1 pk of slim marke,slim,1
*2 pks of colored penc,colored,2
* school glue stic,glue,1
*2 bottles of Elmer's 911.,Elmer 911,2
*4 pks of loose leaf,loose leaf,4
notebook paper,notebook paper,1
*4 plasma pocket,plasma pocket,4
folders with prongs,folders,Multiple
*scissors,scissors,Multiple
*2 pks of dry erase,dry erase,2
markers,markers,Multiple
*1 dry erase eraser,dry erase eraser,1
*2 boxes of quart siz(,quart,2
zip-loc bags,zip bags,Multiple
*Lots of #2 pencils,Lots pencils,Multiple
*8 highlighters,highlighters,8
*1 pk of 8 dividers,dividers,1
*1 set of computer,computer,1
headphones/earbuds,headphones earbuds,Multiple
*1 bookbag that will,that will,1
hold all supplies (no
synch sacks),sacks,Multiple
*1 single hole punch,single hole punch,1
* pencil bag or box,pencil bag,1
*1 box of baby wipes,baby wipes,1
*1 bottle hand,hand,1
nitizer
