• Tops: Solid white or red collared shirt,Tops Solid white colla shirt,Multiple
"• Bottoms: Solid khaki, navy or black",Bottoms Solid khaki navy,Multiple
• Socks and tights: Solid uniform color,Socks and tights Solid uniform color,Multiple
• Shoes: Athletic shoes for P.E.,Shoes Athletic shoes,Multiple
count Second Grade Supplies cane,cane,1
24 #2 Pencils,Pencils,24
2 boxes of Crayola crayons 24ct.,Crayola crayons,2
1 box of Crayola washable markers,Crayola washable markers,1
"1 pair of Fiskar 5"" sharp scissors",Fiskar sharp scissors,1
2 glue sticks,glue sticks,2
1 package of construction paper (12X18) 50ct.,construction paper,1
1 package of construction paper (9X12) 50ct,construction paper,1
1 package of manila paper (12X18) 50ct.,manila paper,1
1 package of manila paper (9X12) 50ct.,manila paper,1
1 black and white Composition noteboi,black and Composition,1
spiral notebooks -70 pages (wide,spiral notebooks pages,Multiple
4 ruled) assorted colors,assorted colors,Multiple
1 pencil box,pencil,1
1 container of Lysol wipes,container Lysol wipes,1
1 box Ziploc baggies-quart size 55ct. (boys),Ziploc baggies quart size,1
1 box Ziploc baggies- gallon size 55ct. (girls),box Ziploc baggies size,1
1 yellow highlighter,highlighter,1
2 Art Gum erasers,Art Gum erasers,2
3 pocket folders (any color),pocket folders,3
4 Dry Erase markers,Dry Erase markers,4
1 bottle of hand sanitizer,hand sanitizer,1
1 Index cards 100ct,Index cards,1
1 package of notebook paper (wide ruled),notebook paper,1
2 boxes of Kleenex,Kleenex,2
1 Headphones for computer time,Headphones,1
