st Grate C ass SuDD,Grate ass,1
• 12 white Elmer's glue sticks,Elmer glue sticks,12
• 9 disappearing E lmer'S glue Sticks,disappearing glue Sticks,9
• 1 8 -ounce bottle Elmer's glue,ounce Elmer glue,1
• 1 box baby wipes,baby wipes,1
• 2 canisters disinfecting wipes,canisters disinfecting wipes,2
• 1 box thin Crayola washable markers,thin Crayola washable markers,1
• 1 box 24 -pack Crayola crayons,pack Crayola crayons,1
• 1 box gallon -size Zipioc boggles,box size boggles,1
• 1 package brown paper lunch bogs,paper lunch bogs,1
• 2 boxes Kleenex,Kleenex,2
• 36 Dixon Ticonderoga #2 pencils (sharpened),Dixon Ticonderoga pencils,36
• 8 large pink erasers,large erasers,8
•9 box
"• 9 2 -pocket folders (one red,__ orc eL",pocket folders,9
• 3_wide-ruled spiral notebooks,wide ruled spiral notebooks,3
• 2 (or morel reams of 81 x 11 copy paper
4-pock multicolor dry erase markers,pock multicolor dry erase markers,4
- — -• t headphones,headphones,Multiple
