Covered sharpener,Covered sharpener,1
4 highlighters,highlighters,4
2 packs of 4x6 Index cards,pack Index cards,2
Post -it Notes,Post Notes,Multiple
1 box of GALLON SIZE Ziploc bags,box SIZE Ziploc bags,1
*Scientific Calculator (TI-30xIIs for use at home) optional*,Scientific Calculator optional,1
Science Suoolies — GREEN,Science GREEN,1
1 Green notebook,Green notebook,1
1 Green plastic pocket folder,Green plastic pocket folder,1
Ms. Gillan's Class,Gillan Class,1
"(1) 2"" Green Binder",Green Binder,2
2 packages dividers,dividers,2
English Sunnlies - RED,English RED,1
2 Red marble composition notebooks,Red marble composition notebooks,2
2 Red plastic pocket folders,Red plastic pocket folders,2
Math Supplies — BLACK
(All teachers except Mr. Seedorf)
"1 Black 1 '/"" binder",Black binder,1
2 Black pocket folders,Black pocket folders,2
2 Dividers,Dividers,2
Mrs. Molini's class (Additional supplies),class,1
4 pk. Dry erase markers,Dry erase markers,4
Pencil top erasers,Pencil top erasers,Multiple
Mr. Seedorfs class,class,1
No Binder - 1 marble notebook,Binder marble notebook,1
4 pk. Dry erase markers,Dry erase markers,4
(1) 2 -pocket Folder,pocket Folder,2
Social Studies Suoolies - BLUE
1 Blue marble composition notebook,Blue marble composition notebook,1
1 Blue plastic pocket folder,Blue plastic pocket folder,1
General Music,General Music,1
1 Spiral or Marble notebook without tear out,Spiral Marble notebook without tear,1
"pages (any color except green, red, black or",pages,Multiple
blue),blue,1
Orchestra/Band/Chorus (any color),Orchestra Band Chorus,1
"(1) 1"" binder (any color except green, red,",binder,1
black or blue),blue,1
Art
1 SPIRAL sketch book (thick Spiral),SPIRAL sketch book,1
1 Tub of plastic open/close baby wipes,Tub plastic open close baby wipes,1
Health
Ms. Maurisseau's class,class,1
"3 subject notebook (any color except green,",subject notebook,3
"red, black or blue)",red blue,1
Pocket Folder,Pocket Folder,1
Ms. Vetrano's class,class,1
"(1) 1"" binder (any color except green, red,",binder,1
black or blue),blue,1
Home & Careers (Supplies needed when,Home Careers,Multiple
student begins Home & Careers Class)
"(1) 1'h"" binder",binder,1
1 yard of fabric,yard fabric,1
1 Spool of thread (to match your fabric),Spool thread,1
1 16oz. pkg. of pillow stuffing,pillow stuffing,1
Physical Education
1 marble notebook (Girls PE only),marble notebook,1
"(any color except green, red, black or blue)"
All students are required to wear athletic
"attire (T-shirts/sweatshirts, shorts/ sweatpants)",attire,1
and sneakers.,and sneakers,Multiple
