marble nebrkoolu,marble,1
",r."
"nitl,, Library, ub n°Nbp°W math journal,",Library journal,1
subject SWblam
"2 2, binder",binder,2
ers(lf handou l for math  subbed) oiI posslele)
o code. rut./lbeaa k.f Nal,code rut,1
black/blueboxes or
pens 1 soft pencil case of any lone
1 box of colored Peocift,colored,1
1 eslawr
r r
1 pack of graph Paper,pack graph Paper,1
pack of US Index cards,pack Index cards,Multiple
1 daily planner (Can be purchased et P9 89),daily planner,1
reambof white computer PaP.,computer,1
boxes Of assuef
rolls of paper tawela,rolls paper,Multiple
atoll era of Lysol wipes,atoll era Lysol wipes,Multiple
bottle of band sanItiaer,band,1
NYC public library card,NYC public library card,1
1 gash drive,gash drive,1
AR supplles:
• S book,book,1
**More notebooks Will need to be purchased throughout the course of the
year as students run out of pages. Please plan accordingly.,year run out pages Please plan accordingly,Multiple
