"TOT., (A ANGUS MINERVAG010 *15101400 RS 1900 KG",TOT,1
ASSADO CA f IRA)OMNTIIRO ANGUS CONGIIADO 55 31.00 KG,ANGUS,1
501 9111 MONTANA 015111000 115 32 00 KG,MONTANA 015111000 115,501
"CONTRA FRREBIIFS 5.0550 CONG(L000 R5 38,00 KG",CONTRA 0550 CONG,1
CONTRA oil' 71115 MINIRVA 40(0 015111.000 R5 4200 KG,CONTRA oil 71115,40
"ICONTR0 NI(1RA0ON400 ANGUS 155 11111111A00 R5 45,00 KG"
608116AIN(1RA0081400 ANGUS MART RIG 0(5{01000 RS 45.00 KG,ANGUS MART RIG,1
"CONTRA 111E 1166100AD0 ANGUS MINE KVA GOOD 0ESIRIADO R5 *1,00 KG",CONTRA ANGUS MINE GOOD,1
CONTRA Fa( 10ACIO8000 MAIU(AT4 015111.000 R$ 1100 KG,CONTRA,1
"CON tRAfll(054(ION000 MONTANA (*3701000 R5 31,00 KG",CON 054 MONTANA,1
"CONTRA FIJI 1R0C10NADO SWIFT MACK 0151NIAO0 05 49,10 KG"
CONTRA flit PICA 1111(RA MA03*14 GRILL RE)(R1A00 RS 26.00 KG,CONTRA flit PICA 1111 GRILL,1
"(0511 LA 3 MASS SWIM BLACK CONG(2ADO 05 20,00 KG",MASS SWIM BLACK CONG,0511
ENTRECOTI ANGUS M*RIRIG 0(3301.000 RS 41.50 KG,ANGUS,1
1NTN1(011 ANGUS MINI RVA 6010 051111AD0 R5 0950 KG
F NT0ECOT0 MATURATTA REl1R1A00 03 28.00 00
18191(011 MONTANA 0(5101400 05 30.00 KG,MONTANA,18191
"III( MIGNON ANGUS 111/161010100 IBS 11E31411A00 R5 *4,00 KG",III,1
Ill( MIGNON ANGUS MA030(G 0151(1000 55 44.00 KG,Ill MIGNON ANGUS,0151
"Fll( MIGNON /5(4170 *15151401 R$ 36,00 KG",MIGNON,5
"f RAL 01881 ANGU5MA01RIG RE5101AOO R$ 39,00 KG"
i 0.03015084 MWE5 MARMRO° PRONS510NAL CONG(UDO RS 36.00 KG,03015084 CONG,1
"i RA10188A MAlU34T4 RESF01A00 R5 27,00 KG"
"MAM1N1A ANGUS MARi*1G RES3RIAD0 RS 31,00 KG",ANGUS,1
MA5I684 SAW RESIRIADO R5 32.00 KG,SAW,1
"PIUNNA ARGENTINA SWIFT CONG(LA00 R$ 55,00 KG"
PICANBABASSI RES1RIAD0 R5 6000 KG
"PICANNABFRTIN 0(1401400 RS 46,00 KG"
71(.0508.0 111155WI11 BUCK CONG7LA00 R5 41.00 KG
"PIUNNA MINERVA G0/0 ANGUS 0ES0RIA00 RS 69,00 KG",MINERVA ANGUS,1
"48566010 606111211 GRIM RI Sf(IA00 R5 46,00 KG",GRIM,48566010
"MANNA MONTANA 0ES4R1A00 113 46,00 KG"
MCA 8110 U(UGUAIA IA 8105001A RI 5101A00 R5 58.00 KG
P1UNBA URUGUA IA LAS PII D0A5 RE50RIA00 RS 56.00 KG,LAS,Multiple
"71(ANB* URULUIIA I4(UARIA160 0151(1000 55 57,00 KG",0151,71
"PLUNK* UUGUAIA I6CUA00MBO ANGUS RESfRIA00 RS 61,00 KG",PLUNK ANGUS,1
50001 6105 SWIFT BLACK (ONG!IADO R 33.00 KG,SWIFT BLACK,50001
ITIBONE ANGUSMARORIG CONGEIADO *5 53.00 KG
