raniserLitioligke
"1 D2 Ponces 12 °now Shr,._.—.: Lataa Fres Dt",now,1
1 Pk Folders 2 Pocket 5Pl B.RNGnArrMPo,Folders Pocket,1
1 Ea Folder 2 Pock.t 14 P1 O..rp.,Folder Pock,1
1 E. PanM.o Spat Pots 6 Pockets ...Two Kew Cow. Aaat,Spat Pots Pockets Two Cow,1
2 EA Pops MOA.d al 'Wet Oros' Cents 40 CI,Pops Wet Cents,2
1 E. Pencil Case fahc 3-H9. .'Crvrnrts 10%6'. AMM
4 Ba Facial Taw. 1tle.rrs 2 -Ply 85 Ct WAY,Facial Ply WAY,4
1 Ea Pencil Boa Plaebc 6 25' a 5 25' a 7 Ass!,Pencil Boa Ass,1
"1 51 Ushers Washable Classic Cdvs Wide Ty, anal",Ushers Washable Classic Wide anal,1
2 ex Crayons Cr.yola Tuck Boa 24Boa,Crayons Tuck Boa,2
1 Pr Screws 5' Mint Tip Lai.. Frw Asst,Screws Mint Tip Asst,1
3 Ea Gk. Stck Washable Potpie Cites Caws 77 of,Washable Potpie Cites Caws,3
2 Ea Marker Dry Cram Chisel Tip Low Odv. Black,Marker Dry Cram Chisel Tip Low Black,2
1 S1 Pencils C„obed. 7. 6/5.,Pencils,1
