QUANTITY ITEM,QUANTITY ITEM,1
DESCRIPTION,DESCRIPTION,1
INDIVIDUAL STUDENT SUPPLIES -Please bring these supplies directly to student's classroom
Lunch Box W/ice pales and 2 re -usable cloth napkins,Lunch ice pales and usable cloth napkins,Multiple
Thermos For warm lunches
Water bottle re -usable (Labeled with Name),Water usable,1
Cloth or Canvas Bag Reusable that can be folded
Headphones Personal,Headphones,Multiple
Composition Book 100 sheets - blue,Composition Book 100 sheets,Multiple
Composition Book 100 sheets - green,Composition Book 100 sheets,Multiple
Composition Book 100 sheets • rat or burgundy
Composition Book 100 sheets - primary,Composition Book 100 sheets primary,Multiple
"2 -pocket Folders plastic, 3 prong, high -quality, 1 of each color. red,",pocket Folders plastic prong high quality each color red,2
Sketch book 50-100 sheets,Sketch book 100 sheets,Multiple
set
OMMUNITY SUPPIES - Pima bona tbm supplies tot. adee.Mru ampolrat Me Montano Campo
4 pkgs Copy Paper,Copy Paper,4
1 pkg Cerdstock
2 pkgs Colored Copy Paper,Colored Copy Paper,2
1 box Colored Pencils,Colored Pencils,1
1 pkg of 3 Camas Panels,Panels,1
s pkg 110.2 Pencils,110 Pencils,Multiple
✓1 — Erasers,Erasers,1
1 pkg Markers,Markers,1
1 Highlighter,Highlighter,1
1 pkg 2 —Post-It,Post,1
2 Pkgs of 4 Glue sticks,Glue sticks,2
.Clip Board,Clip Board,1
1 box Paperclips
2 rolls Tape,rolls Tape,2
2 pigs Paper Towels,pigs Paper Towels,2
2 boxes Tissue,Tissue,2
3 pigs\ Disinfectant Wipes,pigs Disinfectant Wipes,3
1 bottle Hand Samtixer,Hand,1
1 pkg BandaMs
8.53111' Whyte 500 Sheets (no 3 -hole punched),500 Sheets,8
8.55111' Colored 250 sheets (no 3 -hate punched),Colored 250 sheets,8
multicolored 1 pastel,multicolored pastel,1
Crayole brand 12/box,brand box,1
"r x 10"" Thin cotton camas art panels",Thin cotton art panels,Multiple
Tkanderoga brand 12/box(no mechanical pencils),brand box,1
pink rectangular eraser (no pencil top)
Cmyola brand 12/box fat - Sac yr only
yellow chisel tip 3rd yr only
"Post -It Pads (3"" x 31 100 sheets",Post Pads,Multiple
Ebeers brand washable,brand washable,1
Standard sus - Brow,Standard Brow,1
Any size- 2nd yr only
Scotch Tape,Scotch Tape,1
"large rolls ""chase a size - type perforated sheets"
Kleenex or Puffs brand,Kleenex Puffs brand,Multiple
large container,large container,1
Antibacterial
any size
