"5' 2 co cf c1rcX dsflfIt""t N E�"
ei 2bXSOft
‚ 3 boxes of 1 gallon 1IPbC � - — --,boxes,3
li 4 notebooks (black end wOof re.vittn �\,notebooks,Multiple
li 4 glue Sticks,glue Sticks,Multiple
h lckof24CryOLaCrtYQIS 4 4CkSOf#2PeAC
ilt
• 2 packs of index cards........_,pack index cards,2
a 2 rolls of paper tow1,rolls paper,Multiple
0 1 pack of erasers,pack erasers,1
o ;10 (for hon+allork fo$dsv' and c
