• 3 boors d 12 pencils with 02 lid,boors pencils,3
• 2 pndagea d Rend bgr'sr erasers,Rend erasers,2
• Erasers (reetangulr in sirs/est leapt?,Erasers,Multiple
• 24 carat o.yons,carat,24
• 1 park of washable mete{ti:,park washable mete,1
"• 6 plan stir,",plan stir,6
.;► !bottle dolue,bottle,1
.;:I ! VR7ODElI ruler with avit!Ieeberi l inns,ruler,1
l IOC(scissors
' a 2 Midas (1 he hornewaklk l for Afankh),Midas,Multiple
"N - (1)7 ,pocket expandable folder- pane label tabs in the following order"
1: Canplete Writing,Writing,1
:2. Incomplete writing,Incomplete writing,2
3. EIA
0. Religion,Religion,1
B. Matti,Matti,Multiple
.' 6: Social Stuyes/'x encn,Social,6
. Er. Robert/ Mesc,Robert,1
1 q6q wositian notebook,notebook,1
1' -pital air e.nrled notebook,air notebook,1
"1. 1a c We to store suppler (61,!2"" x 11' z 3' spseemaker supply box sue)",store suppler,1
I 3 tie boxes of tissue,tie tissue,Multiple
3 taieers of Clorox wIpip - - 4 :..,Clorox,3
Nt rneikan Bible �.IaiaW+ cn_(evn'4Dc at Rren)
"1 : uk,i: C:^. dre-'s Dittiprery 9100ahk tleou.h. Stholastk•Rook Cluh • ,der",Rook,1
Sep nobs at schod ��1I
1 riomer�o kAss gnra t 8 1 631 I o; by tie: School'
"2 n1's ran, rap towel ' !:•",ran rap towel,2
"Oniibr two d:, c.:ue n"
• 1 Wt of'w:e
"• 1Lao,!Aim e",Aim,1
",iWii U�lt ll.,l d1 n!i3UIlIhliAlll hRl;tii�lil Ile,p Jailidb;�, :a,�.,:tl�Wl -"
