CASEY MIDDLE SCHOOL SUPPG. CASEY MIDDLE SCHOOL SUPPL',CASEY MIDDLE CASEY MIDDLE SUPPL,1
20
Team >_t/] -f GFIVER AF CI,Team,1
a RD . CCON SI'PPIIFS
1 pair ear bud headphones,ear bud headphones,1
generous supply of white loose-leaf paper,generous loose leaf paper,1
82 pencils (mechanical are fine),pencils,82
1 highlighters — yellow (yellow. green & pink 7-1 ELA),highlighters yellow,1
"black, blue and red pens",black blue and pens,1
"graph paper'"" - 30 sheets",graph paper sheets,Multiple
8 colored pencils,colored pencils,8
"4 1 ',"" binders",binders,4
2 black and white composition notebooks,black and composition notebooks,2
10 binder dividers with labels,binder dividers,10
glue stick,glue stick,1
2 pocket plastic folder with clasps,pocket plastic folder,2
2 boxes of tissues to be shared by team
Once you receive your schedule in Augwk ckeky'our
WITS page for possible additional supply lifts by,WITS page,Multiple
teacher,teacher,1
SECOND I.ANC-IIAGF SUPPLIES
1 three-ring binder,three ring binder,1
15 binder dividers,binder dividers,15
pens and pencils,pens and pencils,Multiple
lined paper,lined paper,1
1 dry erase marker,dry erase marker,1
Art supplies will be needed ----- (colored
"pencils, glue and scissors to be kept in locker)"
1 large box tissues to be given to language teacher
ART SI IPPI.IFS,ART IFS,1
"1 4' X 12""' Spiral drawing pad — 30 Moms (T' grade rodents",Spiral drawing pad Moms,1
are encouraged to use thew pad from previous year)
1 one gallon rip close bag,one rip close bag,1
1 ultra line sharpie marker,ultra line sharpie marker,1
#2 pencils and Pink Pearl or kneaded eraser,pencils and Pink Pearl kneaded eraser,2
HOME AND CAREERS SUPPLIES,HOME AND CAREERS,Multiple
"1 two -pocket folder with clasps, paper, pen, pencil",two pocket folder,1
TECHNOLOGY
The supplies vary by teacher and will be discussed the
first day of class.,day class,1
MI (SIC 7 SUPPI. IFS
"1 I"" three ring binder",three ring binder,1
lined paper,lined paper,1
5 binder dividers,binder dividers,5
2 #2 pencils,pencils,2
pil V SICAI. Ent ICATION
"For the first day all students need sneakers, socks,"
"shorts. T-shirt, lock and optional sweatpants &",shorts shirt lock and optional sweatpants,Multiple
sweatshirt.,sweatshirt,1
"/••'�""^—^r items may be needed ___.._:.. an"
Individual team/teacher.,Individual team teacher,1
STUDENTS ARE PERMITTED TO CARRY A,ARE PERMITTED CARRY,1
CLEAR WATER BOTTLE,CLEAR WATER,1
"rmAnrC r3,81RA CI ASSROOM CFPPI.I00"
Math:
"2"" BLACK bindcr (not extra -1008)",BLACK,2
BLUE spiral with 3 holes to fit in binder,BLUE spiral,1
6 dividers,dividers,6
1 package wide rule notebook paper,wide rule notebook paper,1
ELA/Reading:
RED spiral,RED spiral,1
1 package wide rule notebook paper,wide rule notebook paper,1
red plastic folder with center brads and pockets,plastic folder,1
Serial Studies:,Serial Studies,Multiple
Marble composition notebook,Marble composition notebook,1
Science:
"2"" GREEN binder (not x -long)",GREEN binder,2
8 dividers,dividers,8
1 package wide rule notebook paper,wide rule notebook paper,1
.FNFR AI..CI'PPI.IES In he nn6eM t6mnohnet the
year,year,1
"1 0,m take home folder (NOT red or yellow)",take home folder,1
1 pair ear buds or headphones (NOT USB),ear buds headphones,1
1 fabric pencil case with binder holes,fabric pencil case,1
12 sharpened pencils (NOT mechonical),sharpened pencils,12
6 blue or black ball point pens,blue ball point pens,6
2 ulna -fine black permanent markers,ulna fine permanent markers,2
2 red pens,pens,2
2 glue sticks,glue sticks,2
1 pair scissors,scissors,1
"2 packages 3""0 5"" lined index cards",lined index cards,2
2 large boxes of tissues (at least 150 count),large tissues,2
Assorted colored pencils
Stylus— helpful for Math on Chromebooks,Stylus helpful,1
GENERAL MUSIC SUPPLIES,GENERAL MUSIC,1
"1"" binder",binder,1
1 pace dividers,pace dividers,1
1 package wide rule notebook paper,wide rule notebook paper,1
NCI 'ACV SUPPLIES
Pens/pencils and 1 dry erase marker,Pens pencils and dry erase marker,Multiple
Lined paper,Lined paper,1
"One 1 'V:"" 3 ring binder with 5 dividers",One ring binder,1
Large box tissues for language teacher,Large tissues,Multiple
Coloring supplies
"GIRLS: black slacks. black shoes, white shin or blouse",GIRLS black slacks black shoes shin blouse,Multiple
"OVS: black slacks, black shoes. white shin",black slacks black shoes shin,Multiple
PHYSICAI. EDUCATION SI IPPI.IFS,EDUCATION IFS,1
For the first day of class students should have shorts.
"sneakers, socks, t -shirt and optional sweat pants and",sneakers socks shirt and optional sweat pants,Multiple
sweatshirt.,sweatshirt,1
Locker ladders or shelves are strongly encouraged.
Locker ladders may be purchased from the school
store for S20.,store,1
Please write name on all supplies.
are .-_--..:::o.: to carry a
CLEAR water bottle,CLEAR water,1
